date,qqq_close,qqq_volume,tqqq_close,tqqq_volume,qqew_close,qqew_volume,spy_close,spy_volume,vix_close,vix_volume,vix9d_close,vix9d_volume,vix3m_close,vix3m_volume,vxn_close,vxn_volume,skew_close,skew_volume,cpc_close,cpc_volume,tnx_close,tnx_volume,btc_close,btc_volume,qqq_ret_1d,qqq_ret_5d,qqq_ret_21d,qqq_fwd_21d,qqq_fwd_63d,qqq_sma5,qqq_sma10,qqq_sma20,qqq_sma50,qqq_sma200,qqq_high252,qqq_drawdown,qqq_rsi14,realized_vol_10d,realized_vol_5d,vix_ratio_3m,vix9d_ratio_3m,vix_change_5d,vxn_change_5d,skew_change_5d,cpc_change_5d,tnx_change_5d,btc_ret_5d,btc_above_5d_low,tqqq_qqq_volume_ratio,tqqq_ratio_pct_252,qqew_rel_qqq_10d,qqq_rel_spy_5d,finra_debit,finra_debit_to_free_cash,finra_margin_debt_pct_lookback,finra_margin_ratio_pct_lookback,finra_margin_mom,finra_margin_3m,s_drawdown_zone,s_price_stabilizing,s_oversold_rebound,s_vol_easing,s_vol_term,s_short_vol_term,s_options_skew_cooling,s_rate_easing,s_crypto_stable,s_leverage_cooling,s_breadth_recovering,s_tech_relative,s_finra_margin_cooling,bottom_score_raw,bottom_score,bottom_score_pct,bottom_score_available_signals
2018-06-28,162.8707275390625,46407700.0,6.773375511169434,111300000.0,57.85612106323242,15800.0,240.4579620361328,76650500.0,16.850000381469727,0.0,15.829999923706055,0.0,17.520000457763672,0.0,21.760000228881836,0.0,136.33999633789062,0.0,,,2.8469998836517334,0.0,5903.43994140625,3467800064.0,0.00860192558478734,-0.025724358725689123,0.008088111197149805,0.022898574241307923,0.08747237184997858,163.58047790527343,165.70990905761718,165.96149063110352,160.91976135253907,152.30818046569823,168.63623046875,-0.034188993158002945,41.02140905405811,0.15134176379885847,0.20336227324105127,0.9617579875120924,0.9035387848229922,2.2100000381469727,2.8700008392333984,-3.600006103515625,,-0.05000019073486328,-0.12278338601363414,0.0,2.398308901324565,0.1984126984126984,-0.006769470698043123,-0.013676126294616897,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,0,0,0,1,2.0,1.0,2,0,0,0,0,0.0,6.0,4.615384615384616,23.076923076923077,13
2018-06-29,163.30841064453125,36408500.0,6.804351806640625,78536000.0,58.211830139160156,29800.0,240.80413818359375,97592500.0,16.09000015258789,0.0,14.930000305175781,0.0,17.139999389648438,0.0,20.8799991607666,0.0,141.72000122070312,0.0,,,2.8489999771118164,0.0,6218.2998046875,3966230016.0,0.0026873036799308636,-0.020932986943034915,0.011450641388638383,0.027964004940864706,0.08432452735695506,162.8821533203125,165.23877868652343,165.92719192504882,161.0547134399414,152.43377395629884,168.63623046875,-0.031593565685198666,40.98833308297031,0.15440188926279746,0.21064352919292337,0.9387398322957534,0.8710618924638138,2.3199996948242188,2.5,1.1800079345703125,,-0.051000118255615234,0.022126351700648028,0.053334982045442514,2.1570787041487565,0.0992063492063492,-0.007926285171300895,-0.008445482992854192,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,1,0,0,2,2.0,0.0,2,2,0,0,0,0.0,9.0,6.923076923076923,34.61538461538461,13
2018-07-02,164.40248107910156,31770000.0,6.956856727600098,83296800.0,58.37526321411133,171700.0,241.31895446777344,63554800.0,15.600000381469727,0.0,14.420000076293945,0.0,16.950000762939453,0.0,20.809999465942383,0.0,140.88999938964844,0.0,,,2.865999937057495,0.0,6614.18017578125,4396930048.0,0.006699412664983528,0.008344502293329725,0.0024884773589035625,0.024999904866041645,0.07931146403179934,163.1542541503906,164.88675842285156,165.8735466003418,161.26110290527345,152.56889602661133,168.63623046875,-0.025105811354298457,41.8309699264078,0.16148959315795935,0.14050494621128193,0.9203539633802582,0.8507374293352682,-1.7299995422363281,-1.1300010681152344,6.2299957275390625,,-0.009000062942504883,0.058407661442465786,0.12039425172939011,2.621869688385269,0.29365079365079366,-0.00712246447716558,0.0051549234065138005,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,1,0,2,2,2.0,0.0,1,2,0,0,2,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-03,162.49972534179688,25512700.0,6.717375755310059,56425600.0,58.03877639770508,10300.0,240.4668731689453,42187100.0,16.139999389648438,0.0,15.170000076293945,0.0,17.350000381469727,0.0,21.790000915527344,0.0,134.57000732421875,0.0,,,2.8380000591278076,0.0,6529.58984375,4672309760.0,-0.011573765339886743,-0.007380531926970857,-0.017982506492865813,0.05111214693684696,0.08948623523439703,162.91260375976563,164.39203338623048,165.699129486084,161.43722290039062,152.69214500427245,168.63623046875,-0.03638900792490307,37.266432912699315,0.1684575271337768,0.16548081235448,0.9302593103621137,0.8743515701876249,0.2199993133544922,1.2800006866455078,-0.3499908447265625,,-0.04200005531311035,0.07153651698628094,0.1060652617047877,2.211667130487953,0.12698412698412698,0.0006828954199544768,-0.0048157209059848105,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,1,1,0,2,2.0,1.0,1,2,0,1,1,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-05,164.51661682128906,31626200.0,6.964006423950195,65622400.0,58.79826736450195,17800.0,242.42855834960938,56925900.0,14.970000267028809,0.0,14.140000343322754,0.0,16.530000686645508,0.0,20.350000381469727,0.0,139.86000061035156,0.0,,,2.8399999141693115,0.0,6639.14013671875,4999240192.0,0.01241166085204104,0.01879434704956484,-0.008864798697283738,0.04140687221688544,0.07728830197590164,163.51959228515625,163.98007202148438,165.5771385192871,161.71880645751952,152.82638160705565,168.63623046875,-0.024428995097968254,38.42680587852453,0.1790954809186529,0.1470451048791865,0.9056261128363404,0.8554143833004423,-2.939999580383301,-2.3999996185302734,8.55999755859375,,0.013000011444091797,0.07828489297452879,0.12462228846479118,2.074937867970227,0.07539682539682539,0.0031440437481653483,0.0047682407311693265,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,1,2,2,2.0,0.0,1,2,0,1,1,0.0,14.0,10.769230769230768,53.84615384615385,13
2018-07-06,167.07595825195312,37005600.0,7.2773566246032715,75012000.0,59.66351318359375,105600.0,244.4790802001953,66493700.0,13.369999885559082,0.0,11.489999771118164,0.0,15.710000038146973,0.0,18.719999313354492,0.0,141.02000427246094,0.0,,,2.8310000896453857,0.0,6673.5,4313959936.0,0.015556735119615528,0.025819438375640935,0.0007158879135034102,0.031490325120165474,0.04042005609393673,164.3606384277344,163.9705581665039,165.65099487304687,162.04796997070312,152.97223243713378,168.63623046875,-0.009252295384330256,47.59838282049649,0.19587679803836935,0.168221392417246,0.8510502770906486,0.7313812694601007,-3.4800004959106445,-3.0400009155273438,4.6800079345703125,,-0.015999794006347656,0.1304426006255457,0.0732033207806031,2.027044555418639,0.06349206349206349,0.0015375805126929265,0.008947069691486398,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,0.0,1,2,0,1,2,0.0,14.0,10.769230769230768,53.84615384615385,13
2018-07-09,168.57919311523438,27362100.0,7.479903221130371,72377600.0,60.16344451904297,13700.0,246.68043518066406,50550400.0,12.6899995803833,0.0,10.789999961853027,0.0,14.869999885559082,0.0,17.90999984741211,0.0,138.9600067138672,0.0,,,2.859999895095825,0.0,6741.75,3718129920.0,0.008997314030151138,0.03227502153686301,0.0179974817291757,0.026017002525161592,0.01853474735621985,165.414794921875,164.14847412109376,165.7995376586914,162.3437808227539,153.12772773742677,168.63623046875,-0.0003382271612516474,51.5590677409045,0.2003413257058085,0.1683514056623882,0.8533960778780586,0.7256220608536572,-3.40000057220459,-2.969999313354492,-2.7599945068359375,,0.010999917984008789,0.08417898971643512,0.03249211073388869,2.645177088015905,0.30158730158730157,0.000801030171695416,0.007684686252408257,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,1.0,1,2,0,1,2,0.0,15.0,11.538461538461537,57.692307692307686,13
2018-07-10,168.7028045654297,23902500.0,7.497774600982666,66784000.0,60.192283630371094,13400.0,247.568115234375,51966800.0,12.640000343322754,0.0,10.65999984741211,0.0,14.710000038146973,0.0,17.899999618530273,0.0,139.25999450683594,0.0,,,2.872999906539917,0.0,6329.9501953125,4052430080.0,0.0007332544895430892,0.026157290681392054,0.01868545516261033,0.02650589398239367,0.011573513172403294,166.2748596191406,164.7145568847656,165.93194961547852,162.64016540527345,153.28805015563964,168.7028045654297,0.0,53.03304352440675,0.15148052355253042,0.17298798233806942,0.8592794228785755,0.7246770781623298,-2.9600000381469727,-2.9099998474121094,-1.6300048828125,,0.006999969482421875,-0.042972820956631685,0.0,2.7940173622006066,0.36904761904761907,-0.0041291158975984565,0.00025483601667297684,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,1.0,1,0,0,1,1,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-11,167.8465576171875,30280600.0,7.3881611824035645,79829600.0,59.7692756652832,131100.0,245.7572479248047,77054700.0,13.630000114440918,0.0,11.800000190734863,0.0,15.380000114440918,0.0,18.270000457763672,0.0,136.85000610351562,0.0,,,2.8420000076293945,0.0,6394.7099609375,3644859904.0,-0.0050754754815596215,0.032903638847045835,0.01079158638525235,0.031119204450330562,0.020027469110886598,167.34422607421874,165.1284149169922,165.97788162231444,162.94126037597655,153.4447536468506,168.7028045654297,-0.0050754754815596215,48.06162411268889,0.15729068140761138,0.13527202235506033,0.8862158656060832,0.767230175743325,-2.5099992752075195,-3.520000457763672,2.279998779296875,,0.003999948501586914,-0.020656715971464013,0.010230691178732654,2.6363282101411465,0.2976190476190476,-0.0015299724857296138,0.010668496720683596,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,0.0,1,1,0,1,2,0.0,13.0,10.0,50.0,13
2018-07-12,170.73883056640625,27930100.0,7.752742767333984,81352000.0,60.653751373291016,8800.0,247.9852752685547,60124700.0,12.579999923706055,0.0,10.600000381469727,0.0,14.760000228881836,0.0,17.1200008392334,0.0,138.22000122070312,0.0,,,2.8529999256134033,0.0,6228.81005859375,3770170112.0,0.01723164889574469,0.037821187095503195,0.022829692860592887,0.005906766497997262,-0.04135183394491637,168.5886688232422,166.05413055419922,166.1689010620117,163.26526428222655,153.62310691833497,170.73883056640625,0.0,58.18415763538521,0.1442997980409838,0.15180477170992518,0.8523035046496791,0.7181571962802568,-2.390000343322754,-3.229999542236328,-1.6399993896484375,,0.013000011444091797,-0.06180470206610167,0.0,2.912699918725676,0.45634920634920634,-0.0028512603222604627,0.014566263822626269,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,1.0,1,0,0,1,2,0.0,13.0,10.0,50.0,13
2018-07-13,170.88156127929688,28049800.0,7.775382041931152,67876000.0,60.759498596191406,16300.0,248.1806182861328,48216000.0,12.180000305175781,0.0,10.069999694824219,0.0,14.539999961853027,0.0,16.8799991607666,0.0,142.47999572753906,0.0,,,2.8310000896453857,0.0,6238.0498046875,3805400064.0,0.0008359592977011943,0.022777681882900414,0.0237428498897585,0.003953158231518206,-0.05403274644799749,169.34978942871095,166.85521392822267,166.2825614929199,163.61034973144533,153.8004238128662,170.88156127929688,0.0,59.46188778610779,0.14508091735356057,0.1378466102653227,0.8376891566114915,0.6925721954087862,-1.1899995803833008,-1.8400001525878906,1.459991455078125,,0.0,-0.0652506473833071,0.0014833886419449716,2.419839000634586,0.2222222222222222,0.0009507310278442649,0.007523265284696823,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,0.0,1,0,0,1,2,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-16,170.47247314453125,21405300.0,7.722955703735352,55560000.0,60.51914596557617,20200.0,247.9587860107422,48201000.0,12.829999923706055,0.0,11.5,0.0,14.850000381469727,0.0,17.719999313354492,0.0,148.16000366210938,0.0,,,2.8580000400543213,0.0,6741.75,4725799936.0,-0.002393986406157622,0.01123080490723849,0.01105592014854051,0.012668719640847703,-0.02537297428125318,169.72844543457032,167.57162017822264,166.40519943237305,163.94763305664063,153.9695945739746,170.88156127929688,-0.002393986406157622,70.39184468588857,0.14938085382949717,0.13838567684603292,0.8639730366415149,0.7744107545175584,0.1400003433227539,-0.1900005340576172,9.199996948242188,,-0.0019998550415039062,0.0,0.08234958789577451,2.5956188420624797,0.2777777777777778,-0.004053917418158082,0.006017407311406764,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,1,2,2.0,0.0,1,1,0,1,2,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-17,171.50941467285156,31034100.0,7.865931510925293,75593600.0,60.87486267089844,13500.0,248.96173095703125,52315500.0,12.0600004196167,0.0,10.5600004196167,0.0,14.399999618530273,0.0,16.709999084472656,0.0,149.5800018310547,0.0,,,2.864000082015991,0.0,7321.0400390625,5961950208.0,0.006082750541438919,0.016636416416736965,0.02076958844246013,-0.005768662231748101,-0.0429914801912199,170.28976745605468,168.28231353759764,166.58453598022462,164.24736450195311,154.14418647766112,171.50941467285156,0.0,70.98263276996607,0.14914028012804462,0.13985557743336918,0.8375000513262233,0.7333333819000822,-0.5799999237060547,-1.1900005340576172,10.32000732421875,,-0.008999824523925781,0.15657150738467562,0.17535130629996099,2.4358238196048863,0.23412698412698413,-0.00039240942731588735,0.010945579962889473,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,0.0,1,2,0,1,2,0.0,14.0,10.769230769230768,53.84615384615385,13
2018-07-18,171.1859893798828,23220800.0,7.815890312194824,46537600.0,60.88446807861328,19700.0,249.48553466796875,44593500.0,12.100000381469727,0.0,10.029999732971191,0.0,14.390000343322754,0.0,16.530000686645508,0.0,154.25,0.0,,,2.875,0.0,7370.77978515625,6103410176.0,-0.0018857582458996491,0.01989574174235753,0.019433382029464763,-0.0006112928737316281,-0.013289068527107761,170.95765380859376,169.15093994140625,166.77148666381837,164.51461517333985,154.3122428894043,171.50941467285156,-0.0018857582458996491,79.07686568119514,0.1265171255744347,0.12919630877863242,0.8408617159682256,0.6970117785733974,-1.5299997329711914,-1.739999771118164,17.399993896484375,,0.03299999237060547,0.15263707504814694,0.18333673941252226,2.0041342244883897,0.05555555555555555,-0.004198715019355093,0.004654522332951494,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,2,0,2,2,2.0,0.0,0,2,0,1,1,0.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-19,170.32972717285156,31094100.0,7.700320243835449,76874400.0,60.61528396606445,17600.0,248.54458618164062,61412100.0,12.869999885559082,0.0,11.149999618530273,0.0,14.970000267028809,0.0,17.350000381469727,0.0,150.97999572753906,0.0,,,2.8469998836517334,0.0,7466.85986328125,5111629824.0,-0.005001940930639437,-0.0023960770505311313,0.017215906424435268,0.004636052707182925,-0.007936858451011441,170.8758331298828,169.7322509765625,166.85616149902344,164.76796783447264,154.4754032897949,171.50941467285156,-0.006878266725183657,73.08636494585366,0.12908801466931433,0.06682801074740924,0.8597194158977443,0.744822940523787,0.28999996185302734,0.22999954223632812,12.759994506835938,,-0.006000041961669922,0.19876184905965943,0.1969862532470288,2.47231468349301,0.25793650793650796,-0.004280678508423952,-0.0046410294335825775,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,1,0,0,2,2.0,0.0,1,2,0,1,1,0.0,10.0,7.6923076923076925,38.46153846153847,13
2018-07-20,170.2916717529297,35897300.0,7.689596176147461,57396000.0,60.4326286315918,21800.0,248.26048278808594,82337700.0,12.859999656677246,0.0,11.010000228881836,0.0,15.079999923706055,0.0,17.110000610351562,0.0,152.72000122070312,0.0,,,2.8949999809265137,0.0,7354.1298828125,4936869888.0,-0.000223422068205692,-0.0034520373172565177,0.009816640703946833,0.003966851952490247,-0.03071888719189153,170.7578552246094,170.05382232666017,167.01219024658204,164.9861917114258,154.63690727233887,171.50941467285156,-0.007100152036811913,72.16214776540777,0.11086732708844678,0.06593843982936999,0.8527851274363122,0.730106119667408,0.6799993515014648,0.23000144958496094,10.240005493164062,,0.06399989128112793,0.1789149033863655,0.0908339648922758,1.5988946243867923,0.011904761904761904,-0.00623610441767164,-0.003772623202767722,668940.0,4.306184983005459,1.0,1.0,0.025505018373363386,0.03701338161794809,0,1,0,0,2,2.0,0.0,0,2,0,0,1,0.0,8.0,6.153846153846154,30.76923076923077,13
2018-07-23,170.83396911621094,22184700.0,7.756317615509033,63027200.0,60.57683563232422,16100.0,248.7220001220703,47047600.0,12.619999885559082,0.0,11.34000015258789,0.0,14.859999656677246,0.0,16.489999771118164,0.0,153.77999877929688,0.0,,,2.9649999141693115,0.0,7711.10986328125,5132480000.0,0.0031845207560592392,0.0021205533363337636,0.021910918720577488,0.004455430731682197,-0.03468835341903531,170.8301544189453,170.2792999267578,167.2138870239258,165.18222442626953,154.8004605102539,171.50941467285156,-0.003938241862284975,71.15181953402104,0.10412742427434449,0.06866373578827287,0.8492597696587675,0.7631225043462456,-0.21000003814697266,-1.2299995422363281,5.6199951171875,,0.10699987411499023,0.14378460537416093,0.05328065713853136,2.8410210640666764,0.4246031746031746,-0.0064181948920545295,-0.0009544965071980327,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,2,2,2.0,0.0,0,2,0,0,1,1.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-24,171.53799438476562,36900300.0,7.855207920074463,95066400.0,60.33649444580078,15000.0,249.9736785888672,68026900.0,12.40999984741211,0.0,11.149999618530273,0.0,14.699999809265137,0.0,17.1299991607666,0.0,145.94000244140625,0.0,,,2.9489998817443848,0.0,8424.26953125,7277689856.0,0.004121108185900502,0.00016663640283876013,0.028405035143234558,0.0042153853872213265,-0.033705203580102094,170.83587036132812,170.5628189086914,167.63868789672853,165.39537475585936,154.96077110290528,171.53799438476562,0.0,82.26933276966291,0.10495228515426638,0.059260280520568955,0.8442176876485615,0.7585033852519261,0.34999942779541016,0.4200000762939453,-3.6399993896484375,,0.08499979972839355,0.15069300076233083,0.14551546756585676,2.576304257688962,0.28174603174603174,-0.014171820327986251,-0.0038822549238909376,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,0,2,2.0,1.0,0,2,0,0,1,1.0,11.0,8.461538461538462,42.30769230769231,13
2018-07-25,173.93553161621094,35026600.0,8.182855606079102,77241600.0,60.99983596801758,17200.0,252.10406494140625,78882900.0,12.289999961853027,0.0,11.270000457763672,0.0,14.550000190734863,0.0,16.670000076293945,0.0,145.08999633789062,0.0,,,2.936000108718872,0.0,8181.39013671875,5845400064.0,0.013976712506428957,0.016061724714085956,0.06681441732188476,-0.011048913860194687,-0.05053127724187978,171.38577880859376,171.17171630859374,168.15006561279296,165.65096984863283,155.13212356567382,173.93553161621094,0.0,82.7385069054034,0.11378317958283517,0.11111509642459559,0.8446735258243531,0.7745704680430295,0.18999958038330078,0.1399993896484375,-9.160003662109375,,0.06100010871887207,0.10997619996665198,0.11248920906872462,2.205226884710477,0.13095238095238096,-0.01513930776760275,0.005508192439771742,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,0,2,2.0,1.0,0,2,0,0,2,1.0,12.0,9.230769230769232,46.15384615384615,13
2018-07-26,171.3002166748047,40873500.0,7.8254218101501465,111888000.0,60.93254470825195,22100.0,251.50933837890625,57919500.0,12.140000343322754,0.0,11.069999694824219,0.0,14.399999618530273,0.0,16.8700008392334,0.0,142.17999267578125,0.0,,,2.9749999046325684,0.0,7951.580078125,4899089920.0,-0.01515110177270207,0.0056977106583882,0.04637672216916644,0.013495949834366971,-0.0800473458336477,171.5798767089844,171.22785491943358,168.6409927368164,165.88955505371095,155.29110343933107,173.93553161621094,-0.01515110177270207,64.60564787663854,0.1209924678440956,0.1674550922055657,0.84305560173076,0.7687499991721577,-0.7299995422363281,-0.4799995422363281,-8.800003051757812,,0.12800002098083496,0.06491620623917038,0.08124009295903445,2.7374215567543763,0.36904761904761907,0.0013042034221806276,-0.006157294474532615,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,2,2,2.0,1.0,0,2,0,1,0,1.0,13.0,10.0,50.0,13
2018-07-27,168.98829650878906,59456100.0,7.498965740203857,118098400.0,60.30763626098633,14000.0,249.8050079345703,76768700.0,13.029999732971191,0.0,11.59000015258789,0.0,15.0,0.0,18.719999313354492,0.0,144.57000732421875,0.0,,,2.9600000381469727,0.0,8165.009765625,5195879936.0,-0.013496306139557102,-0.007653781483992095,0.04648590839737787,0.037833221081666535,-0.03519994957930228,171.31920166015624,171.0385284423828,168.94687118530274,166.06082641601563,155.43800354003906,173.93553161621094,-0.028442924004383197,51.33958951431824,0.13938855988280474,0.19816614956240103,0.8686666488647461,0.7726666768391927,0.1700000762939453,1.6099987030029297,-8.149993896484375,,0.06500005722045898,0.11026183868571926,0.05886310925294036,1.9863125902977155,0.05952380952380952,0.003683306144704357,-0.013789381811580625,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,1,0,0,2,2.0,1.0,0,2,0,1,0,1.0,10.0,7.6923076923076925,38.46153846153847,13
2018-07-30,166.60023498535156,60193000.0,7.176083087921143,100805600.0,59.605838775634766,19900.0,248.50022888183594,63742500.0,14.260000228881836,0.0,13.569999694824219,0.0,15.65999984741211,0.0,20.440000534057617,0.0,141.57000732421875,0.0,,,2.9749999046325684,0.0,8180.47998046875,5551400000.0,-0.01413152018674435,-0.02478274170390171,0.022898574241307923,0.054251604620603855,-0.04654262980004331,170.4724548339844,170.65130462646485,169.11146240234376,166.19667877197264,155.57088256835937,173.93553161621094,-0.04217250243638959,44.00436856028962,0.1541605638568727,0.21028580147755807,0.910600278916246,0.8665389417016327,1.640000343322754,3.950000762939453,-12.209991455078125,,0.009999990463256836,0.06086933340459155,0.028786719129378913,1.6747063612047912,0.015873015873015872,0.007800722066154675,-0.023912420007042523,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,0,0,0,2,2.0,1.0,1,1,0,1,0,1.0,9.0,6.923076923076923,34.61538461538461,13
2018-07-31,167.8751678466797,47285100.0,7.319057941436768,95712000.0,60.086517333984375,23300.0,249.72509765625,68570500.0,12.829999923706055,0.0,11.640000343322754,0.0,14.869999885559082,0.0,19.170000076293945,0.0,144.49000549316406,0.0,,,2.9639999866485596,0.0,7780.43994140625,5287530000.0,0.007652647437383475,-0.02135285859685454,0.027964004940864706,0.05831664752900578,-0.07325756619308343,169.7398895263672,170.28787994384766,169.28509674072265,166.37454864501953,155.71141326904296,173.93553161621094,-0.034842586291704114,50.079681511934375,0.1567174958226018,0.2210858910118586,0.8628110304268286,0.7827841582316941,0.4200000762939453,2.0400009155273438,-1.4499969482421875,,0.015000104904174805,-0.07642556870425987,0.0,2.024147141488545,0.07539682539682539,0.008417893040199687,-0.02037869532133152,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,0,0,0,2,2.0,1.0,1,0,0,1,0,1.0,8.0,6.153846153846154,30.76923076923077,13
2018-08-01,168.5125274658203,37101900.0,7.4191389083862305,69301600.0,59.77888107299805,15800.0,249.30784606933594,53853300.0,13.149999618530273,0.0,12.289999961853027,0.0,15.220000267028809,0.0,18.489999771118164,0.0,142.77000427246094,0.0,,,3.003000020980835,0.0,7624.91015625,4797620000.0,0.0037966283358996655,-0.031178242306215465,0.024999904866041645,0.05245056497239098,-0.06154793026971095,168.65528869628906,170.0205337524414,169.58573684692382,166.54731689453126,155.85243469238281,173.93553161621094,-0.031178242306215465,42.90893785946669,0.159501767841842,0.17535296470778736,0.8639947035360577,0.8074901278731866,0.8599996566772461,1.8199996948242188,-2.3199920654296875,,0.06699991226196289,-0.06801777829555178,0.0,1.8678719957738013,0.047619047619047616,-0.0025817959606685426,-0.02031200714656356,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,0,0,0,2,2.0,1.0,0,0,0,1,0,1.0,7.0,5.384615384615384,26.923076923076923,13
2018-08-02,170.80543518066406,47178200.0,7.714616775512695,92242400.0,60.298038482666016,13600.0,250.6661376953125,63426400.0,12.1899995803833,0.0,10.510000228881836,0.0,14.760000228881836,0.0,16.309999465942383,0.0,143.8300018310547,0.0,,,2.9860000610351562,0.0,7567.14990234375,4214110000.0,0.013606749298261,-0.0028883880227653647,0.05111214693684696,0.039659171665294535,-0.05238332824872105,168.55633239746095,170.06810455322267,169.9001777648926,166.77012054443358,156.0025089263916,173.93553161621094,-0.017995727534575456,49.7867392781879,0.1747748365579982,0.2005862536629489,0.8258807175714231,0.7120596250612684,0.049999237060546875,-0.5600013732910156,1.6500091552734375,,0.01100015640258789,-0.04834638801397817,0.0,1.95519116880254,0.05952380952380952,-0.00800426457744019,0.00046573551609263575,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,1,0,1,2,2.0,0.0,1,0,0,0,1,1.0,9.0,6.923076923076923,34.61538461538461,13
2018-08-03,171.3287353515625,28934400.0,7.783719062805176,72133600.0,60.49991989135742,13000.0,251.74021911621094,53935400.0,11.640000343322754,0.0,9.579999923706055,0.0,14.489999771118164,0.0,15.8100004196167,0.0,146.19000244140625,0.0,,,2.953000068664551,0.0,7434.39013671875,4627150000.0,0.0030637208373665015,0.01384970966111676,0.04140687221688544,0.03204093265171615,-0.04281665805739121,169.02442016601563,170.17181091308595,170.11281661987306,166.97642791748046,156.1543009185791,173.93553161621094,-0.01498714058264039,52.38349275386942,0.17525980812144507,0.16422122423605018,0.8033126657823625,0.6611456228454299,-1.3899993896484375,-2.909998893737793,1.6199951171875,,-0.006999969482421875,-0.08948178261613182,0.0,2.4930048661800486,0.2777777777777778,-0.004946310676036125,0.006055908171917368,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,2,2,2.0,0.0,1,0,0,1,2,1.0,13.0,10.0,50.0,13
2018-08-06,172.3372344970703,24808800.0,7.926695823669434,68068000.0,60.701820373535156,19900.0,252.6632843017578,39400900.0,11.270000457763672,0.0,9.739999771118164,0.0,14.229999542236328,0.0,15.470000267028809,0.0,142.00999450683594,0.0,,,2.937999963760376,0.0,6951.7998046875,3925900000.0,0.005886339751696612,0.03443572280809315,0.031490325120165474,0.01275236971450977,-0.06323954939012122,170.17182006835938,170.32213745117187,170.30071868896485,167.2038543701172,156.31198692321777,173.93553161621094,-0.0091890202323196,52.307975046710844,0.17686596689770423,0.06682094718120114,0.7919888137953183,0.6844694367142239,-2.989999771118164,-4.970000267028809,0.4399871826171875,,-0.03699994087219238,-0.15019658732920038,0.0,2.7437038470220245,0.38095238095238093,-0.006677566618308983,0.017391642761805715,646931.0,4.116646516067451,0.9883720930232558,0.9922480620155039,-0.032901306544682596,0.0026284996939098804,0,2,0,2,2,2.0,0.0,1,0,0,0,2,1.0,12.0,9.230769230769232,46.15384615384615,13
